nr;Band;spelling;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
70;2;postzegel;9;0;0;0;0;342;0,999493036;3,286633426;1;1,959963985;W;W;W;W;3420;1,67;3,534026106;0,222716471
71;2;bijzonder;9;0;0;0;0;311;0,999467424;3,272727053;1;1,959963985;W;W;W;W;106000;43,93;5,025305865;1,642761203
72;2;bemoeien;8;0;0;0;0;320;0,999474452;3,276480622;1;1,959963985;W;W;W;W;7180;12,1;3,856124444;1,08278537
73;2;stiefmoeder;11;0;0;0;0;358;0,999531438;3,308753445;1;1,959963985;W;W;W;W;3340;3,75;3,523746467;0,574031268
74;2;onschadelijk;12;0;0;0;0;347;0,999462977;3,270376067;1;1,959963985;W;W;W;W;2930;4,18;3,46686762;0,621176282
75;2;beschaamd;9;0;0;0;0;339;0,999529709;3,307721613;1;1,959963985;W;W;W;W;5410;4,71;3,733197265;0,673020907
76;2;groeien;7;0;0;0;0;313;0,999497146;3,288925017;1;1,959963985;W;W;W;W;22900;25,68;4,359835482;1,409595019
77;2;tegenstander;12;0;0;0;0;307;0,999519246;3,301553932;1;1,959963985;W;W;W;W;10500;11,25;4,021189299;1,051152522
78;2;tijdrovend;10;0;0;0;0;328;0,999554961;3,323147701;1;1,959963985;W;W;W;W;2380;0,32;3,376576957;-0,494850022
79;2;hangmat;7;0;0;0;0;337;0,999463969;3,270898982;1;1,959963985;W;W;W;W;2500;0,73;3,397940009;-0,13667714
80;2;contact;7;0;0;0;0;337;0,99952347;3,304029072;1;1,959963985;W;W;W;W;102000;92,52;5,008600172;1,966235624
81;3;bouwjaar;8;-0,4;0;0;-0,4;305;0,999450185;3,263711854;1;1,959963985;W;W;W;W;2050;0,18;3,311753861;-0,744727495
82;3;trekken;7;0;0;0;0;363;0,998912997;3,06537049;0,997245179;1,917029691;W;W;W;W;71100;82,05;4,851869601;1,914078585
83;3;voorspoedig;11;0;0;0;0;307;0,999452831;3,265078313;1;1,959963985;W;W;W;W;3810;0,82;3,580924976;-0,086186148
84;3;nutteloos;9;-0,4;0;0;0,4;316;0,999454327;3,265853613;1;1,959963985;W;W;W;W;4830;8,71;3,683947131;0,940018155
85;3;snoeien;7;-0,4;0;0;-0,4;319;0,999461043;3,269359265;1;1,959963985;W;W;W;W;2240;0,75;3,350248018;-0,124938737
86;3;tegenvaller;11;-0,1;0;0;-0,1;321;0,998977549;3,083632175;0,996884735;1,911666349;W;W;W;W;2350;0,85;3,371067862;-0,070581074
87;3;omtrek;6;-0,4;0;0;-0,4;287;0,999443481;3,260276027;1;1,959963985;W;W;W;W;5550;2,7;3,744292983;0,431363764
88;3;verzorgd;8;0;0;0;0;337;0,998890598;3,059265612;0,997032641;1,913860504;W;W;W;W;12700;6,4;4,103803721;0,806179974
89;3;scheerschuim;12;-0,4;0;0;-0,3;358;0,998950546;3,075867951;0,997206704;1,916454554;W;W;W;W;945;0,39;2,975431809;-0,408935393
90;3;blok;4;-0,4;0;0;-0,4;298;0,999452776;3,26504963;1;1,959963985;W;W;W;W;19600;11,62;4,292256071;1,065206128
91;3;omzet;5;0;0;0;0;347;0,999023347;3,097241699;0,997118156;1,915133313;W;W;W;W;10500;2,2;4,021189299;0,342422681
92;3;ongunstig;9;0;0;0;0;359;0,998832954;3,044059312;0,997214485;1,916570812;W;W;W;W;4270;0,75;3,630427875;-0,124938737
93;3;typisch;7;-0,4;0;0;-0,4;319;0,999193498;3,153544857;0,996865204;1,911377291;W;W;W;W;21800;12,55;4,338456494;1,098643726
94;3;gelegenheid;11;-0,4;0;0;0,4;287;0,999443481;3,260276027;1;1,959963985;W;W;W;W;65700;14,77;4,81756537;1,169380495
95;3;geestelijk;10;0;0;0;0;307;0,999452831;3,265078313;1;1,959963985;W;W;W;W;14600;6,93;4,164352856;0,840733235
96;3;gehoorzaam;10;-0,4;0;0;-0,4;344;0,99910437;3,122822083;0,997093023;1,914758919;W;W;W;W;4010;5,1;3,603144373;0,707570176
97;3;dak;3;-0,4;0;0;-0,3;358;0,998950546;3,075867951;0,997206704;1,916454554;W;W;W;W;25600;54,84;4,408239965;1,739097446
98;3;lerares;7;-0,4;0;0;-0,4;305;0,999450185;3,263711854;1;1,959963985;W;W;W;W;4480;11,64;3,651278014;1,06595298
99;3;onbepaald;9;-0,5;-0.6;-0.6;-0.5;347;0,998925971;3,068959453;0,997118156;1,915133313;W;W;W;W;3960;0,3;3,597695186;-0,522878745
100;3;worden;6;0;0;0;0;301;0,998756761;3,024982177;0,996677741;1,908610996;W;W;W;W;351000;1070,1;5,545307116;3,029424364
101;3;automatisch;11;-0,4;0;0;-0,4;346;0,998982061;3,084947813;0,997109827;1,915009207;W;W;W;W;16500;7,32;4,217483944;0,864511081
102;3;kaak;4;-0,4;0;0;-0,4;346;0,998982061;3,084947813;0,997109827;1,915009207;W;W;W;W;7000;5,12;3,84509804;0,709269961
103;3;bladzijde;9;-0,4;0;0;0,4;358;0,998950546;3,075867951;0,997206704;1,916454554;W;W;W;W;11200;4,25;4,049218023;0,62838893
104;3;bepaald;7;-0,4;0;0;-0,4;320;0,998917975;3,066742711;0,996875;1,911522252;W;W;W;W;90300;33,02;4,95568775;1,518777069
105;3;kostbaar;8;-0,4;0;0;-0,4;320;0,998917975;3,066742711;0,996875;1,911522252;W;W;W;W;6650;5,88;3,822821645;0,769377326
106;3;strak;5;-0,4;0;0;-0,4;320;0,998917975;3,066742711;0,996875;1,911522252;W;W;W;W;19400;16,76;4,28780173;1,224274014
107;3;zandbak;7;-0,4;0;0;0,4;363;0,998912997;3,06537049;0,997245179;1,917029691;W;W;W;W;2650;0,75;3,423245874;-0,124938737
108;3;vraagteken;10;-0,4;0;0;0,5;324;0,999255673;3,176886319;0,99691358;1,912093538;W;W;W;W;2980;0,75;3,474216264;-0,124938737
109;3;ongeval;7;0,3;-0,6;-0,6;-0,4;352;0,998960238;3,078633507;0,997159091;1,915743699;W;W;W;W;4670;8,07;3,669316881;0,906873535
110;3;bevruchting;11;-0,7;0;0;0,1;292;0,998897219;3,061058126;0,996575342;1,907106101;W;W;W;W;2190;0,59;3,340444115;-0,229147988
111;3;plechtigheid;12;-0,6;0;0;0,4;321;0,998977549;3,083632175;0,996884735;1,911666349;W;W;W;W;4800;1,9;3,681241237;0,278753601
112;3;verbinden;9;-0,5;0;0;0,4;324;0,998878083;3,055903524;0,99691358;1,912093538;W;W;W;W;13400;7,02;4,127104798;0,846337112
113;3;rolschaats;10;-0,5;0;0;0,5;362;0,998942133;3,073486386;0,997237569;1,916915884;W;W;W;W;371;0,18;2,56937391;-0,744727495
114;3;jezelf;6;-0,4;0;0;0,4;333;0,998761259;3,026078166;0,996996997;1,913330889;W;W;W;W;26900;265,61;4,42975228;2,424244422
115;3;beeldspraak;11;-0,4;0;0;0,4;301;0,998756761;3,024982177;0,996677741;1,908610996;W;W;W;W;4870;0,89;3,687528961;-0,050609993
116;3;gokspel;7;-0,4;0;0;0,5;298;0,999452776;3,26504963;1;1,959963985;W;W;W;W;891;0,11;2,949877704;-0,958607315
117;3;afknapper;9;-0,1;-0,6;-0,6;0,1;386;0,999122856;3,128955694;0,997409326;1,91949056;W;W;W;W;1750;0,64;3,243038049;-0,193820026
118;3;handbal;7;0,3;-0,6;-0,6;-0,3;386;0,999122856;3,128955694;0,997409326;1,91949056;W;W;W;W;1370;0,39;3,136720567;-0,408935393
119;3;knop;4;-0,1;-0,6;-0,6;-0,7;386;0,999122856;3,128955694;0,997409326;1,91949056;W;W;W;W;8520;16,46;3,930439595;1,216429831
120;3;paranormaal;11;-0,1;-0,6;-0,6;-0,7;386;0,999122856;3,128955694;0,997409326;1,91949056;W;W;W;W;1790;2,04;3,252853031;0,309630167
121;4;hoofdkussen;11;0;0;0;0;306;0,998504138;2,968586917;0,996732026;1,909410554;W;W;W;W;2400;0,27;3,380211242;-0,568636236
122;4;redden;6;0,3;0;0;-0,4;327;0,998532137;2,974389055;0,996941896;1,912513228;W;W;W;W;22000;172,79;4,342422681;2,237518605
123;4;speerwerpen;11;0;0;0;0;318;0,998570882;2,982586806;0,996855346;1,911231459;W;W;W;W;266;0,07;2,424881637;-1,15490196
124;4;slotvraag;9;-0,1;0;0,9;0;352;0,998741622;3,021319507;0,997159091;1,915743699;W;W;W;W;457;;2,6599162;
125;4;spar;4;0;0;0;0;338;0,998591353;2,987000457;0,99704142;1,913991031;W;W;W;W;2110;0,14;3,324282455;-0,853871964
126;4;volwaardig;10;0,3;0;0;-0,4;326;0,998510455;2,969887284;0,996932515;1,912374152;W;W;W;W;4580;0,34;3,660865478;-0,468521083
127;4;verfpot;7;0;0;0;0;364;0,998572211;2,982871649;0,997252747;1,917142897;W;W;W;W;336;0,02;2,526339277;-1,698970004
128;4;fruit;5;0;0;0;0;339;0,998622701;2,993873821;0,997050147;1,914120821;W;W;W;W;16000;12,94;4,204119983;1,111934276
129;4;gezinslid;9;0,3;0;0;0,3;335;0,998591138;2,986953714;0,997014925;1,91359721;W;W;W;W;1970;0,16;3,294466226;-0,795880017
130;4;fotografisch;12;0;0;0;0;322;0,998535618;2,975117505;0,99689441;1,911809591;W;W;W;W;2530;0,57;3,403120521;-0,244125144
131;4;ongeldig;8;0,3;0;0;0,3;335;0,998673592;3,005342879;0,997014925;1,91359721;W;W;W;W;1810;1,67;3,257678575;0,222716471
132;4;paars;5;0,3;0;0;-0,4;327;0,998532137;2,974389055;0,996941896;1,912513228;W;W;W;W;2950;3,98;3,469822016;0,599883072
133;4;verkeer;7;-0,1;0;0;-0,8;327;0,998532137;2,974389055;0,996941896;1,912513228;W;W;W;W;29000;15,28;4,462397998;1,184123354
134;4;verwennen;9;-0,1;0;0;0,1;327;0,998532137;2,974389055;0,996941896;1,912513228;W;W;W;W;2930;3,54;3,46686762;0,549003262
135;4;studio;6;0;0;0;0;322;0,998535618;2,975117505;0,99689441;1,911809591;W;W;W;W;16500;17,08;4,217483944;1,232487866
136;4;opbrengst;9;-0,1;0;0;-0,1;335;0,998673592;3,005342879;0,997014925;1,91359721;W;W;W;W;13100;3,34;4,117271296;0,523746467
137;4;plakboek;8;-0,1;0;0,9;0;352;0,998741622;3,021319507;0,997159091;1,915743699;W;W;W;W;2410;1,14;3,382017043;0,056904851
138;4;vraagstuk;9;-0,1;0;0;-0,7;347;0,99873159;3,018914587;0,997118156;1,915133313;W;W;W;W;11200;0,69;4,049218023;-0,161150909
139;4;vruchtensap;11;0;0;0;0;322;0,998535618;2,975117505;0,99689441;1,911809591;W;W;W;W;1480;0,75;3,170261715;-0,124938737
140;4;wachtlijst;10;-0,1;0;0,9;-0,1;357;0,998635935;2,996818513;0,99719888;1,916337671;W;W;W;W;2240;1,42;3,350248018;0,152288344
141;4;inspecteren;11;-0,4;0;0;0,4;351;0,998742667;3,021570994;0,997150997;1,915622956;W;W;W;W;2940;2,93;3,46834733;0,46686762
142;4;nauwlettend;11;-0,5;0;0;-0,5;326;0,998742042;3,021420725;0,996932515;1,912374152;W;W;W;W;3960;0,71;3,597695186;-0,148741651
143;4;eergisteren;11;-0,4;0;0;-0,4;345;0,998679237;3,006639789;0,997101449;1,91488441;W;W;W;W;3360;3,7;3,526339277;0,568201724
144;4;aanvraag;8;-0,4;0;0;-0,5;339;0,998622701;2,993873821;0,997050147;1,914120821;W;W;W;W;10200;5,05;4,008600172;0,703291378
145;4;verblijfplaats;14;-0,4;0;0;0,4;339;0,998622701;2,993873821;0,997050147;1,914120821;W;W;W;W;5600;2,84;3,748188027;0,45331834
146;4;schrikkeljaar;13;-0,4;0;0;0,4;368;0,998609513;2,990964955;0,997282609;1,917589808;W;W;W;W;1550;0,05;3,190331698;-1,301029996
147;4;alleen;6;-0,5;0;0;-0,5;310;0,998595448;2,987890202;0,996774194;1,910032474;W;W;W;W;304000;1469,24;5,482873584;3,167092743
148;4;lopen;5;-0,4;0;0;0,4;318;0,998570882;2,982586806;0,996855346;1,911231459;W;W;W;W;96900;221,57;4,986323777;2,345510958
149;4;aankijken;9;-0,4;0;0;-0,5;346;0,998558372;2,979918023;0,997109827;1,915009207;W;W;W;W;5790;6,72;3,762678564;0,827369273
150;4;opzet;5;-0,4;0;0;-0,4;336;0,998546273;2,977356914;0,99702381;1,913729232;W;W;W;W;27400;15,8;4,437750563;1,198657087
151;4;opgave;6;-0,4;0;0;0,4;322;0,998535618;2,975117505;0,99689441;1,911809591;W;W;W;W;16800;1,17;4,225309282;0,068185862
152;4;zien;4;-0,4;0;0;-0,4;316;0,998527553;2,973432219;0,996835443;1,91093715;W;W;W;W;258000;1538,8;5,411619706;3,187182178
153;4;krachtsport;11;-0,1;0;0,9;0,1;374;0,998560137;2,9802933;0,997326203;1,918242939;W;W;W;W;2020;;3,305351369;
154;4;blazen;6;-0,5;0;0,9;-0,3;373;0,99871106;3,01404689;0,997319035;1,918135487;W;W;W;W;8690;17,65;3,939019776;1,24674471
155;4;kunstenaar;10;0,3;0;0,9;-0,4;350;0,998637125;2,997084733;0,997142857;1,915501552;W;W;W;W;31900;11,64;4,503790683;1,06595298
156;4;geel;4;0,3;0;1;0,3;346;0,998572785;2,982994614;0,997109827;1,915009207;W;W;W;W;21500;9,56;4,33243846;0,980457892
157;4;opdracht;8;0,3;0;1;-0,3;345;0,998557588;2,97975133;0,997101449;1,91488441;W;W;W;W;70200;48,05;4,846337112;1,681693392
158;4;aanvoeren;9;0,3;0;0,9;-0,3;348;0,998555808;2,979373526;0,997126437;1,915256736;W;W;W;W;3180;1,74;3,50242712;0,240549248
159;4;balkon;6;0,3;0;1,3;-0,4;332;0,99853381;2,974738861;0,996987952;1,913196577;W;W;W;W;7900;6,63;3,897627091;0,821513528
160;4;gezicht;7;0,4;0;1,1;-0,4;307;0,99851739;2,971320705;0,996742671;1,909567484;W;W;W;W;142000;183,63;5,152288344;2,263943634
161;5;paskamer;8;-0,4;0;0;-0,4;321;0,998450629;2,957769093;0,996884735;1,911666349;W;W;W;W;464;0,53;2,666517981;-0,27572413
162;5;virus;5;-0,1;0;0,7;0,1;377;0,998459898;2,959618367;0,99734748;1,918562006;W;W;W;W;7040;28,91;3,847572659;1,461048092
163;5;humor;5;-0,4;0;0;-0,4;324;0,998429262;2,953544121;0,99691358;1,912093538;W;W;W;W;13900;19,6;4,1430148;1,292256071
164;5;overhalen;9;-0,4;0;0;0,4;311;0,998413619;2,950484223;0,996784566;1,910185567;W;W;W;W;4560;9,83;3,658964843;0,992553518
165;5;controleren;11;-0,1;0;0;0,7;352;0,998264878;2,922687762;0,997159091;1,915743699;W;W;W;W;13200;37,34;4,120573931;1,572174314
166;5;opslagplaats;12;-0,4;0;0;-0,4;343;0,998425562;2,952817884;0,997084548;1,914632725;W;W;W;W;1950;2,88;3,290034611;0,459392488
167;5;geniaal;7;0,3;0;0,8;0,3;335;0,998469566;2,96155813;0,997014925;1,91359721;W;W;W;W;3180;13,38;3,50242712;1,126456113
168;5;onrecht;7;-0,1;0;0,8;0,1;349;0,998266818;2,923035989;0,994269341;1,874306064;W;W;W;W;8270;4,76;3,91750551;0,677606953
169;5;roomijs;7;0;0;0;0;357;0,998478673;2,963395477;0,99719888;1,916337671;W;W;W;W;1870;0,59;3,271841607;-0,229147988
170;5;onvolledig;10;-0,1;0;0,8;-0,2;358;0,998363331;2,940830295;0,997206704;1,916454554;W;W;W;W;4710;0,69;3,673020907;-0,161150909
171;5;wenskaart;9;-0,4;0;0;-0,4;350;0,998317406;2,932247114;0,997142857;1,915501552;W;W;W;W;2870;0,16;3,457881897;-0,795880017
172;5;liggend;7;-0,5;0;0;-0,4;357;0,998416546;2,951054811;0,99719888;1,916337671;W;W;W;W;7050;1,99;3,848189117;0,298853076
173;5;hopen;5;0,3;0;0;0;338;0,998292463;2,927674543;0,99704142;1,913991031;W;W;W;W;18600;41,46;4,269512944;1,617629298
174;5;toen;4;-0,4;0;0;-0,5;353;0,998415311;2,95081395;0,997167139;1,915863785;W;W;W;W;139000;1086,55;5,1430148;3,036049716
175;5;relatief;8;-0,4;0;0;0;339;0,998429777;2,953645514;0,997050147;1,914120821;W;W;W;W;43100;2,9;4,63447727;0,462397998
176;5;sterven;7;-0,4;0;0;-0,4;345;0,99826188;2,922150075;0,997101449;1,91488441;W;W;W;W;29300;175,26;4,46686762;2,243682807
177;5;ijzerdraad;10;0;0;0;0;313;0,99835573;2,939394681;0,996805112;1,910488952;W;W;W;W;2280;0,57;3,357934847;-0,244125144
178;5;huurwoning;10;-0,4;0;0;0,4;336;0,998348595;2,938052628;0,99702381;1,913729232;W;W;W;W;1350;0,07;3,130333768;-1,15490196
179;5;zuiver;6;0;0;0;0;339;0,998436849;2,955038423;0,997050147;1,914120821;W;W;W;W;17500;10,63;4,243038049;1,026533265
180;5;zwemster;8;-0,4;0;0;-0,4;330;0,998392365;2,946370587;0,996969697;1,912925616;W;W;W;W;1180;0,57;3,071882007;-0,244125144
181;5;woest;5;-0,1;0;0,9;-0,2;335;0,998416292;2,951005151;0,997014925;1,91359721;W;W;W;W;7030;9,03;3,846955325;0,95568775
182;5;behandeling;11;-0,1;0;1;-0,1;333;0,998400823;2,948001604;0,996996997;1,913330889;W;W;W;W;43500;19,94;4,638489257;1,299725154
183;5;machinist;9;-0,1;0;1;-0,2;335;0,998376226;2,943279729;0,997014925;1,91359721;W;W;W;W;3190;1,78;3,503790683;0,250420002
184;5;idioot;6;-0,1;0;1;0;340;0,998355073;2,9392709;0,997058824;1,914249879;W;W;W;W;7950;117,29;3,900367129;2,069260986
185;5;verjaardag;10;-0,1;0;1;0;340;0,998345966;2,93755932;0,997058824;1,914249879;W;W;W;W;20000;51,54;4,301029996;1,712144414
186;5;koppeling;9;-0,1;0;0,9;-0,2;364;0,998342374;2,936886642;0,997252747;1,917142897;W;W;W;W;5710;2,81;3,756636108;0,44870632
187;5;zelfportret;11;-0,1;0;1;-0,1;337;0,998318089;2,932373168;0,997032641;1,913860504;W;W;W;W;6950;0,48;3,841984805;-0,318758763
188;5;lef;3;-0,1;0;1;0,1;347;0,998297227;2,928543025;0,997118156;1,915133313;W;W;W;W;5080;29,02;3,705863712;1,462697408
189;5;vriendin;8;-0,1;0;1;0,1;347;0,998297227;2,928543025;0,997118156;1,915133313;W;W;W;W;29000;173,61;4,462397998;2,239574737
190;5;bubbelbad;9;-0,1;0;1;0;340;0,998297036;2,928508242;0,997058824;1,914249879;W;W;W;W;1170;2,42;3,068185862;0,383815366
191;5;arresteren;10;-0,1;0;1;-0,2;325;0,998295816;2,92828556;0,996923077;1,912234258;W;W;W;W;3780;33,14;3,5774918;1,520352504
192;5;afkijken;8;-0,1;0;1;0;331;0,998265563;2,922810595;0,996978852;1,913061488;W;W;W;W;1380;0,41;3,139879086;-0,387216143
193;5;slapen;6;-0,5;0;0,9;0,2;352;0,998438986;2,955460376;0,997159091;1,915743699;W;W;W;W;42200;209,22;4,625312451;2,320603198
194;5;uitgestrekt;11;-0,5;0;1;0,2;362;0,998399729;2,947790169;0,997237569;1,916915884;W;W;W;W;5160;0,96;3,712649702;-0,017728767
195;5;fietstocht;10;-0,5;0;1;-0,5;345;0,99845369;2,958378691;0,997101449;1,91488441;W;W;W;W;2750;0,09;3,439332694;-1,045757491
196;5;kunst;5;-0,5;0;1;0,3;345;0,99845369;2,958378691;0,997101449;1,91488441;W;W;W;W;115000;37,09;5,06069784;1,569256833
197;5;tijdperk;8;0,3;0;1;-0,4;364;0,998426101;2,952923585;0,997252747;1,917142897;W;W;W;W;15200;8,67;4,181843588;0,938019097
198;5;versleten;9;-0,5;0;1;-0,5;345;0,998420261;2,951780121;0,997101449;1,91488441;W;W;W;W;9460;3,66;3,975891136;0,563481085
199;5;viool;5;-0,5;0;1;0,3;350;0,998417965;2,951331654;0,997142857;1,915501552;W;W;W;W;5750;4,3;3,759667845;0,633468456
200;5;stout;5;-0,5;0;1;0,3;346;0,998389221;2,945766167;0,997109827;1,915009207;W;W;W;W;5150;10,02;3,711807229;1,000867722
201;6;gratis;6;-0,1;0;0,9;-0,1;335;0,998234683;2,917311134;0,997014925;1,91359721;W;W;W;W;22500;45,37;4,352182518;1,656768779
202;6;oplichting;10;-0,4;0;0;0,5;319;0,998140358;2,901038392;0,996865204;1,911377291;W;W;W;W;1830;1,33;3,26245109;0,123851641
203;6;achtervolger;12;-0,5;0;0;0;332;0,998181584;2,908055957;0,996987952;1,913196577;W;W;W;W;1570;0,32;3,195899652;-0,494850022
204;6;toenadering;11;-0,4;0;0;0,5;333;0,998082345;2,891398932;0,996996997;1,913330889;W;W;W;W;5810;0,8;3,764176132;-0,096910013
205;6;medewerkster;12;0,4;0;0;0,3;313;0,998227676;2,916075492;0,996805112;1,910488952;W;W;W;W;3180;0,55;3,50242712;-0,259637311
206;6;schieten;8;0,3;0;0,8;0,3;358;0,998138075;2,900653823;0,997206704;1,916454554;W;W;W;W;19300;132,34;4,285557309;2,12169113
207;6;toepassing;10;-0,8;0;0;0;309;0,99818696;2,908981816;0,996763754;1,909878435;W;W;W;W;46000;0,66;4,662757832;-0,180456064
208;6;giftig;6;-0,4;0;0;-0,5;328;0,998083992;2,891668877;0,99695122;1,912651493;W;W;W;W;2760;4,99;3,440909082;0,698100546
209;6;aanleiding;10;0;0;0;0;340;0,9980523;2,886510368;0,997058824;1,914249879;W;W;W;W;64900;3,34;4,812244697;0,523746467
210;6;tonijn;6;-0.1;0;1;0.1;337;0,998158162;2,904051528;0,997032641;1,913860504;W;W;W;W;1700;5,05;3,230448921;0,703291378
211;6;bedekt;6;-0,4;0;0;0,4;307;0,998055386;2,887009219;0,996742671;1,909567484;W;W;W;W;14200;8,53;4,152288344;0,930949031
212;6;verwarmen;9;0;0;0;0;327;0,998185284;2,908692952;0,996941896;1,912513228;W;W;W;W;2470;1,62;3,392696953;0,209515015
213;6;beker;5;0;0;0;0;358;0,998206061;2,912291403;0,997206704;1,916454554;W;W;W;W;7970;8,78;3,901458321;0,943494516
214;6;schreeuwen;10;-0,1;0;0,9;0,1;333;0,998246557;2,919415306;0,996996997;1,913330889;W;W;W;W;11700;29,52;4,068185862;1,470116353
215;6;ruimdenkend;11;0,3;0;0;0;335;0,998151063;2,902846884;0,997014925;1,91359721;W;W;W;W;1800;0,94;3,255272505;-0,026872146
216;6;chef;4;0,4;0;0;-0,4;298;0,997994623;2,877314746;0,996644295;1,908118989;W;W;W;W;21400;31,05;4,330413773;1,492061605
217;6;onleesbaar;10;-0,4;0;0;-0,4;337;0,998031965;2,88324042;0,997032641;1,913860504;W;W;W;W;4890;0,98;3,689308859;-0,008773924
218;6;sterk;5;-0,4;0;0;0,4;316;0,998108695;2,895743806;0,996835443;1,91093715;W;W;W;W;124000;95,22;5,093421685;1,978728177
219;6;zakenvrouw;10;0;0;0;0;331;0,997994253;2,877256426;0,996978852;1,913061488;W;W;W;W;2350;0,85;3,371067862;-0,070581074
220;6;waarschijnlijk;14;0;0;0;0;365;0,998089663;2,892600177;0,997260274;1,917255507;W;W;W;W;123000;168,31;5,089905111;2,22610992
221;6;tijdens;7;-0,1;0;1,1;-0,1;348;0,998206788;2,912418028;0,997126437;1,915256736;W;W;W;W;177000;134,65;5,247973266;2,129206358
222;6;geluk;5;0,3;0;0,9;0,3;368;0,998188886;2,909314107;0,997282609;1,917589808;W;W;W;W;46900;166,02;4,671172843;2,22016041
223;6;smakelijk;9;0,3;-0,6;-0,6;0,2;359;0,998123119;2,89814561;0,997214485;1,916570812;W;W;W;W;3550;9,06;3,550228353;0,957128198
224;6;dichter;7;0,3;-0,6;-0,6;-0,4;359;0,998025191;2,882157808;0,997214485;1,916570812;W;W;W;W;65100;27,24;4,813580989;1,435207103
225;6;bloempot;8;0,3;-0,6;-0,6;-0,4;331;0,998015617;2,880633713;0,996978852;1,913061488;W;W;W;W;1970;0,64;3,294466226;-0,193820026
226;6;onafhankelijk;13;-0,1;-0,6;-0,6;0,7;367;0,998227745;2,9160876;0,997275204;1,917478958;W;W;W;W;17600;5,58;4,245512668;0,746634199
227;6;oogschaduw;10;-0,5;0;0;-0,4;321;0,998188397;2,909229704;0,996884735;1,911666349;W;W;W;W;1250;0,71;3,096910013;-0,148741651
228;6;ondertiteling;13;-0,6;0;0;0,4;363;0,998085873;2,891977471;0,997245179;1,917029691;W;W;W;W;1260;3,06;3,100370545;0,485721426
229;6;chronologisch;13;-0,5;-0,6;-0,6;0,4;357;0,998165591;2,905316504;0,99719888;1,916337671;W;W;W;W;6900;0,32;3,838849091;-0,494850022
230;6;smerig;6;-0,5;-0,6;-0,6;-0,3;340;0,998162514;2,904791962;0,997058824;1,914249879;W;W;W;W;4470;24,35;3,650307523;1,386498966
231;6;rennen;6;-0,6;-0,6;-0,6;0,3;372;0,998065093;2,888583465;0,997311828;1,918027479;W;W;W;W;12300;73,09;4,089905111;1,863857962
232;6;spinazie;8;-0,1;-0,6;-0,6;-0,8;346;0,998158193;2,90405679;0,997109827;1,915009207;W;W;W;W;2100;1,58;3,322219295;0,198657087
233;6;ontketenen;10;-0,5;-0,6;-0,6;1,2;374;0,998208531;2,912721646;0,997326203;1,918242939;W;W;W;W;2080;1,05;3,318063335;0,021189299
234;6;hoofdrol;8;0,3;0;1;-0,4;344;0,99825033;2,92008668;0,997093023;1,914758919;W;W;W;W;7930;4,89;3,899273187;0,689308859
235;6;verdediger;10;-0,4;0;1,1;-0,4;288;0,998249531;2,919944398;0,996527778;1,906408535;W;W;W;W;4040;2,86;3,606381365;0,456366033
236;6;eerder;6;0,3;0;0,9;0,3;360;0,998241482;2,918514402;0,997222222;1,916686449;W;W;W;W;154000;191,31;5,187520721;2,281737672
237;6;docent;6;-0,4;0;1,1;0,3;327;0,998239149;2,918100965;0,996941896;1,912513228;W;W;W;W;14400;3,41;4,158362492;0,532754379
238;6;herberg;7;-0,1;-0,6;-0,6;0,6;354;0,998132534;2,899722392;0,997175141;1,91598322;W;W;W;W;8210;3,66;3,914343157;0,563481085
239;6;compositie;10;-0,5;0;0;-0,4;335;0,99817129;2,90629022;0,997014925;1,91359721;W;W;W;W;14000;0,89;4,146128036;-0,050609993
240;6;veldslag;8;-0,1;0;0,9;-0,1;350;0,998225659;2,915720546;0,997142857;1,915501552;W;W;W;W;4290;2,65;3,632457292;0,423245874
241;7;afdak;5;0,2;-0,7;0,2;-0,2;358;0,997646986;2,826496294;0,994413408;1,876296881;W;W;W;W;1710;0,05;3,23299611;-1,301029996
242;7;bijspringen;11;0;0;0;0;339;0,997864491;2,857418929;0,997050147;1,914120821;W;W;W;W;981;0,23;2,991669007;-0,638272164
243;7;roekeloos;9;0,2;-0,7;0,5;0,2;326;0,997911734;2,864511341;0,993865031;1,868758351;W;W;W;W;4240;4,71;3,627365857;0,673020907
244;7;beperkt;7;-0,1;-0,6;-0,6;0,7;374;0,997974876;2,874221466;0,997326203;1,918242939;W;W;W;W;53400;7,34;4,727541257;0,86569606
245;7;scheur;6;0,2;-0,7;0,3;-0,4;347;0,997621218;2,823006264;0,994236311;1,873850682;W;W;W;W;3730;6,38;3,571708832;0,804820679
246;7;conditie;8;-0,5;-0,6;-0,6;0,3;374;0,997909587;2,864185834;0,997326203;1,918242939;W;W;W;W;7780;7,43;3,890979597;0,870988814
247;7;krab;4;-0,1;-0,7;-0,7;0;339;0,997899939;2,862727111;0,997050147;1,914120821;W;W;W;W;2950;3,86;3,469822016;0,586587305
248;7;tas;3;0;0;0;0;289;0,997822975;2,851302621;0,993079585;1,858142443;W;W;W;W;20600;58,36;4,31386722;1,766115283
